time,temperature 2,humidity 2,pressure 2,voltage 2,temperature 1,humidity 1,pressure 1,voltage 1,temperature 2 int.,temperature 1 int.
0,24.16,40.37,1037.2469398974715,1024,,,,,
497049,,,,,24.27,40.14,1038.619115192836,1024,24.134379664510426,24.27,
5858618,,,,,23.92,41.27,1038.4310474621388,1024,23.858018186003275,23.92,
6208181,23.84,41.76,1037.0073015173255,1024,,,,,23.84,23.90823661511135,
12990504,,,,,23.68,41.24,1038.3852853640478,1024,23.64001701337186,23.68,
13330226,23.63,41.9,1037.1837405634612,1024,,,,,23.63,23.671898077459403,
20118780,,,,,23.51,40.38,1038.9891494340222,1024,23.448897596866757,23.51,
20452303,23.44,40.96,1037.695529238562,1024,,,,,23.44,23.507662143852006,
27251875,,,,,23.46,39.98,1039.4164781675872,1024,23.39228698657917,23.46,
27577793,23.39,40.51,1038.1704264874822,1024,,,,,23.39,23.460456933616218,
34384596,,,,,23.47,39.59,1039.010094988656,1024,23.46642459091605,23.47,
34703042,23.47,40.18,1037.6568288807318,1024,,,,,23.47,23.46910665275034,
41513873,,,,,23.45,38.05,1037.7672869887256,1024,23.460443215138795,23.45,
41829739,23.46,38.11,1036.3770630460228,1024,,,,,23.46,23.463737458339434,
47182476,23.8,36.49,1035.2971104117296,1024,,,,,23.8,23.69653554847721,
48641717,,,,,23.76,35.88,1036.4188415515187,1024,23.71518294744251,23.76,
52515893,23.49,37.26,1034.6431361434038,1024,,,,,23.49,23.527800070798584,
53980807,,,,,23.44,37.06,1035.5827882845608,1024,23.434474509629403,23.44,
59639230,23.22,37.2,1034.0239783387287,1024,,,,,23.22,23.257539294732613,
61113506,,,,,23.21,36.78,1035.1994460756462,1024,23.20138690029547,23.21,
66767803,23.13,39.84,1034.2264324769892,1024,,,,,23.13,23.264545679928986,
67333207,,,,,23.27,42.79,1035.4914788252302,1024,23.2275509490475,23.27,
68506599,23.43,44.8,1034.2609616839964,1024,,,,,23.43,23.371994519377193,
70899590,,,,,23.58,42.83,1035.514668725274,1024,23.646634096178136,23.58,
72041394,23.75,43.03,1034.2121344176953,1024,,,,,23.75,23.620022792371117,
78031801,,,,,23.83,41.87,1035.4587979478229,1024,23.83405448774165,23.83,
79168208,23.85,42.1,1033.976030679615,1024,,,,,23.85,23.91443461362844,
82473277,,,,,24.16,43.54,1035.0534610435652,1024,24.08876760919507,24.16,
83597712,24.17,43.83,1033.6304425839496,1024,,,,,24.17,24.141084845553756,
89606827,,,,,24.04,42.62,1034.4210946321161,1024,24.17,24.04,
90723578,24.17,42.26,1032.9977852910981,1024,,,,,24.17,23.957049986832537,
94049597,,,,,23.71,42.01,1034.0578965449747,1024,23.91337706579393,23.71,
96685511,23.71,42.44,1032.7122066565291,1024,,,,,23.71,23.551820444444445,
98428087,23.38,43.24,1032.4584428306607,1024,,,,,23.38,23.447249545241444,
99382097,,,,,23.39,42.38,1033.9069562106104,1024,23.351936849749,23.39,
105567061,23.17,42.33,1032.6157782111788,1024,,,,,23.17,23.24280850757639,
106525471,,,,,23.22,41.6,1033.9568089544457,1024,23.17806024262053,23.22,
112701412,23.23,42.02,1033.1124939023211,1024,,,,,23.23,23.24596331721541,
113661625,,,,,23.25,41.24,1034.3418505167494,1024,23.22864994516619,23.25,
119813812,23.22,41.86,1032.7233626470102,1024,,,,,23.22,23.27590899251672,
120785237,,,,,23.28,41.45,1033.8459344112077,1024,23.23771277519372,23.28,
126943426,23.35,39.28,1031.233789224041,1024,,,,,23.35,23.513194135389426,
127915395,,,,,23.55,38.9,1032.1436247028691,1024,23.539914935532146,23.55,
128683518,23.69,39.51,1030.7349584588283,1024,,,,,23.69,23.50041663708064,
130422963,23.29,28.63,1030.1914454183695,1024,,,,,23.29,23.388133145096585,
130548958,,,,,23.38,28.86,1031.4134498826943,1024,23.3414768368388,23.38,
131279625,23.64,30.87,1030.0238733625765,1024,,,,,23.64,23.51273511726343,
133023064,23.97,33.5,1029.5369645818116,1024,,,,,23.97,23.829453376205787,
133191214,,,,,23.86,33.49,1030.8007339811345,1024,24.16221045488871,23.86,
133845397,24.91,33.17,1029.1964328954025,1024,,,,,24.91,24.71647767349377,
134046677,,,,,24.98,32.82,1030.4449994544364,1024,25.22833512771339,24.98,
134698988,26.26,32.48,1028.8978669260046,1024,,,,,26.26,25.38338886484002,
134903728,,,,,25.51,33.53,1030.2527966806072,1024,26.073606010016697,25.51,
135544776,25.49,35.33,1028.8601979915882,1024,,,,,25.49,25.134696735515902,
135757768,,,,,25.01,35.94,1030.01215137834,1024,25.409512142124978,25.01,
136391580,25.17,36.34,1028.5189459460478,1024,,,,,25.17,24.885391196155588,
137538013,,,,,24.66,39.69,1029.7414944853956,1024,24.79476869992834,24.66,
138133084,24.6,40,1028.3812491575977,1024,,,,,24.6,24.54751368749549,
139283767,,,,,24.33,41.35,1029.457215627456,1024,24.444096503436498,24.33,
140790150,24.24,42.14,1028.1122396438222,1024,,,,,24.24,24.19019707458674,
143438163,23.9,42.76,1027.693949675419,1024,,,,,23.9,23.944442864712936,
143701536,,,,,23.92,42.66,1028.9059102067147,1024,23.896670713645136,23.92,
150557878,23.81,42.75,1027.7539283981846,1024,,,,,23.81,23.871924555608302,
150832351,,,,,23.87,42.13,1029.097487482034,1024,23.808460008460965,23.87,
157687086,23.77,42.92,1027.7569732065788,1024,,,,,23.77,23.764228151984053,
157961099,,,,,23.76,42.82,1029.0375288603864,1024,23.768968197709544,23.76,
162425386,,,,,23.66,48.53,1028.8043515453205,1024,23.75215782173524,23.66,
