time,temperature 1,humidity 1,pressure 1,voltage 1,temperature 2,humidity 2,pressure 2,voltage 2,humidity 1 int.,humidity 2 int.
118738390,25.94,46.23,1020.7942923222025,1024,,,,,46.23,40.61328514298649,
118827382,,,,,25.97,40.62,1019.6295182512165,1024,46.22647226015654,40.62,
122270079,26.27,46.09,1020.9516114835247,1024,,,,,46.09,40.32821683863302,
122367028,,,,,26.32,40.32,1019.732615261998,1010,46.088505136373286,40.32,
129404101,26.39,45.98,1020.9038939402442,1024,,,,,45.98,40.56680610885955,
129495167,,,,,26.4,40.57,1019.6259341295435,1024,45.99442942844198,40.57,
136535678,26.24,47.11,1020.1620140878317,1024,,,,,47.11,41.35030124911248,
136623188,,,,,26.28,41.36,1019.0152536315198,1024,47.21160436071716,41.36,
142779972,27.24,54.36,1019.6447870030859,1024,,,,,54.36,48.32145737705233,
142858280,,,,,27.11,48.41,1018.5183912416628,1024,54.369272530064556,48.41,
143624488,26.54,54.46,1019.6382903585461,1024,,,,,54.46,48.745155083299046,
143704148,,,,,26.56,48.78,1018.4898800144881,1005,54.22942006597619,48.78,
146281204,26.54,46.77,1019.6864616805414,1024,,,,,46.77,39.975042577874035,
146347070,,,,,26.42,39.75,1018.4828186672725,1008,46.30642862728649,39.75,
147125182,26.13,40.83,1019.80947254239,1024,,,,,40.83,35.313238006783564,
147197655,,,,,26.18,34.9,1018.5924045459676,1006,40.9323737494017,34.9,
147981772,26.52,42.04,1019.5789493445365,1024,,,,,42.04,36.33492908774819,
148050117,,,,,26.51,36.46,1018.5358930080496,1024,42.08807625779046,36.46,
154222577,26.73,46.43,1019.6339331554743,1024,,,,,46.43,40.11762392274212,
155188496,,,,,26.69,40.69,1018.4893737710225,1024,46.61696535924784,40.69,
161352070,26.58,47.81,1020.5608802343118,1024,,,,,47.81,41.762361776217034,
162315598,,,,,26.59,41.93,1019.4099996377265,1005,47.82215944244446,41.93,
168483772,26.52,47.9,1021.691754558665,1024,,,,,47.9,42.27606600175581,
169445075,,,,,26.51,42.33,1020.749226877624,1006,47.926972087497816,42.33,
175611904,26.5,48.1,1023.7255272891439,1024,,,,,48.1,42.528960328027615,
176573987,,,,,26.47,42.56,1022.6200740637937,1024,46.861692996451545,42.56,
179200580,,,,,26.13,40.68,1023.309543152723,1008,43.48097791535007,40.68,
180048198,25.17,42.39,1024.8918782989626,1024,,,,,42.39,36.46400401686423,
180049003,,,,,25.12,36.46,1023.6811890736733,1024,42.38921743601516,36.46,
180901994,25.82,41.56,1025.0637642698725,1024,,,,,41.56,35.48000229779142,
180901996,,,,,25.86,35.48,1023.9265438553855,1024,41.56000086652982,35.48,
181755975,26.17,41.93,1025.3758306448585,1012,,,,,41.93,36.089990714198734,
181755988,,,,,26.21,36.09,1024.2129237623733,1024,41.92999903187807,36.09,
186187235,25.8,41.6,1026.368506623833,1024,,,,,41.6,36.09,
186190045,,,,,25.8,36.09,1025.1010880199242,1005,41.60035823600927,36.09,
187050074,25.2,41.71,1026.3785257830439,1024,,,,,41.71,35.7800032440427,
187050083,,,,,25.18,35.78,1025.1938063392522,1011,41.7099954588338,35.78,
187902271,,,,,25.75,35.63,1025.2040946688644,1024,41.280003532018156,35.63,
187902278,25.76,41.28,1026.390799967309,1024,,,,,41.28,35.63000219408348,
195016859,,,,,26.02,37.86,1025.5105045431817,1024,43.71868238268999,37.86,
195020703,26.02,43.72,1026.7043178162191,1024,,,,,43.72,37.860183438517794,
202141644,,,,,26.05,38.2,1025.9612563463957,1024,44.25901136276665,38.2,
202154705,26.05,44.26,1027.1671104131178,1024,,,,,44.26,38.19848871804019,
205685000,,,,,26.39,37.79,1026.0721578833839,1024,43.45289322457275,37.79,
205697655,26.41,43.45,1027.3545619081847,1024,,,,,43.45,37.78757202993498,
212825677,,,,,26.67,36.42,1026.510086125795,1005,41.66120883564034,36.42,
212830494,26.65,41.66,1027.7136086218359,1024,,,,,41.66,36.4172403602929,
217259292,,,,,26.34,33.88,1026.810060831541,1024,39.446606000518685,33.88,
217272510,26.34,39.44,1028.0167075950435,1014,,,,,39.44,33.878831106485826,
224383414,,,,,26.22,33.25,1026.276393037006,1024,38.75200026698158,33.25,
224404088,26.23,38.75,1027.5336873427075,1024,,,,,38.75,33.24154001605618,
231494697,,,,,26.32,30.34,1025.4519225319314,1024,36.55281847695505,30.34,
231536064,26.32,36.54,1026.62805517132,1024,,,,,36.54,30.38031463185044,
234142045,,,,,26.83,32.92,1025.1436577452807,1024,38.86087962332263,32.92,
234185971,26.8,38.9,1026.4404237816564,1024,,,,,38.9,32.9104066527368,
241284970,,,,,27.01,31.36,1024.6449831738637,1006,37.556558998202604,31.36,
241319629,26.93,37.55,1025.8226319823573,1024,,,,,37.55,31.37395016686123,
248415446,,,,,26.95,34.23,1023.9449617657992,1024,39.75821115945599,34.23,
248453328,26.9,39.77,1025.1532920403235,1024,,,,,39.77,34.22835126014648,
255538110,,,,,26.93,33.92,1024.2233251160196,1024,39.56143044551721,33.92,
255586700,26.94,39.56,1025.4502531591577,1024,,,,,39.56,33.92232294513999,
262650030,,,,,26.66,34.26,1025.5918601928045,1024,40.23343963338904,34.26,
262718838,26.67,40.24,1026.734509437846,1024,,,,,40.24,34.272726797586365,
269786669,,,,,26.57,35.58,1026.1806640374846,1024,41.191629152418194,35.58,
269848840,26.58,41.2,1027.4627301366359,1024,,,,,41.2,35.59160036083027,
276914674,,,,,26.5,36.91,1026.050718406729,1024,42.33911767229246,36.91,
276982176,26.49,42.35,1027.2251863984552,1024,,,,,42.35,36.91692759190403,
284027746,,,,,26.43,37.64,1026.0566138507547,1015,43.45657066431078,37.64,
284113251,26.45,43.47,1027.3322789202307,1024,,,,,43.47,37.64335853254458,
291156276,,,,,26.66,37.92,1026.255639279191,1004,43.58847428937897,37.92,
291246976,26.7,43.59,1027.4242647897777,1024,,,,,43.59,37.924061915095564,
298301674,,,,,26.92,38.24,1026.25767328361,1024,43.72847156570698,38.24,
298379543,26.89,43.73,1027.409717796719,1024,,,,,43.73,38.248082005700866,
305431471,,,,,26.81,38.98,1026.056814506921,1024,44.26397425256682,38.98,
305511050,26.81,44.27,1027.2764859773656,1024,,,,,44.27,38.980558496232455,
312555870,,,,,26.83,39.03,1025.4613576988952,1024,44.753876623552294,39.03,
312645021,26.82,44.76,1026.5565000346721,1024,,,,,44.76,39.022105923600584,
319670715,,,,,27.1,38.4,1024.2204292407869,1024,44.65167324786259,38.4,
319779236,27.08,44.65,1025.3693107031816,1024,,,,,44.65,38.405774111948766,
326812589,,,,,27.16,38.78,1023.1093012609405,1011,44.51188744999453,38.78,
326908707,27.12,44.51,1024.3642675365484,1024,,,,,44.51,38.783912277751845,
333937395,,,,,27,39.07,1022.2822932564638,1010,44.90420234908254,39.07,
334040768,27,44.91,1023.4896004250077,1024,,,,,44.91,39.08030985255872,
341056297,,,,,26.86,39.78,1022.4685334762208,1024,45.28368936065768,39.78,
341174771,26.85,45.29,1023.6684826709316,1024,,,,,45.29,39.7801660509287,
348191096,,,,,26.78,39.79,1022.8141235284521,1024,45.38842078153366,39.79,
348303677,26.79,45.39,1023.9914650072229,1024,,,,,45.39,39.79206057461692,
355293741,,,,,26.73,39.92,1022.7651308092466,1024,45.97777860541903,39.92,
355439082,26.74,45.99,1024.0062613941125,1024,,,,,45.99,39.929367324240935,
362430983,,,,,26.69,40.38,1022.5504198502048,1024,46.14677824222632,40.38,
362574665,26.69,46.15,1023.7586708687872,1024,,,,,46.15,40.37596417298368,
369551308,,,,,26.65,40.18,1022.4386840961138,1006,46.2869346809262,40.18,
369707482,26.66,46.29,1023.6838014906087,1024,,,,,46.29,40.185910134848186,
376685998,,,,,26.67,40.45,1023.1623108164644,1005,46.08431918407435,40.45,
376832543,26.7,46.08,1024.4331847277128,1024,,,,,46.08,40.41370254486203,
379310266,,,,,27.05,39.8,1023.0531233597484,1024,45.29453653297265,39.8,
379482300,27.06,45.24,1024.3190275232473,1024,,,,,45.24,39.79566422472799,
386452269,,,,,27.16,39.62,1023.1093012609405,1024,45.53310551368827,39.62,
386616218,27.14,45.54,1024.2256208737413,1024,,,,,45.54,39.63633507680744,
393578271,,,,,27.08,40.33,1022.6956959847884,1024,46.07691471224292,40.33,
393747945,27.07,46.09,1023.9098120096927,1024,,,,,46.09,40.32595311976288,
400705880,,,,,27.14,40.16,1022.0094218586921,1024,46.3143977126739,40.16,
400879591,27.12,46.32,1023.0903289800613,1024,,,,,46.32,40.15488339803778,
407835477,,,,,27.42,39.95,1020.913764038431,1006,45.87146195972685,39.95,
408013228,27.42,45.86,1022.0964424751453,1024,,,,,45.86,39.95897969539372,
414961594,,,,,27.39,40.31,1019.9924631893529,1024,46.1522243319036,40.31,
415146480,27.35,46.16,1021.1948404525045,1024,,,,,46.16,40.31804136159165,
422089076,,,,,27.24,40.62,1019.4707865519102,1024,46.30601119954034,40.62,
422278737,27.22,46.31,1020.5965854371782,1024,,,,,46.31,40.62478620086129,
429221869,,,,,27.16,40.8,1019.759187669113,1024,46.767354388288,40.8,
429413843,27.14,46.78,1021.0182759370603,1024,,,,,46.78,40.80458081224702,
436346278,,,,,27.09,40.97,1020.2279492701782,1006,46.49796638024761,40.97,
436542093,27.09,46.49,1021.4499448804885,1024,,,,,46.49,40.97906385111366,
443475582,,,,,27.05,41.3,1020.4543090654626,1024,47.121766090959376,41.3,
443675695,27.05,47.14,1021.6990661024704,1024,,,,,47.14,41.294667991530254,
450606379,,,,,27.03,41.11,1020.3076079137688,1024,47.05251670777194,41.11,
450805760,27.02,47.05,1021.547444406832,1024,,,,,47.05,41.11643878471697,
457728473,,,,,26.99,41.34,1020.2744446404869,1024,46.83643303448854,41.34,
457936998,26.98,46.83,1021.4286606329661,1024,,,,,46.83,41.32858504835351,
464852879,,,,,27.26,40.95,1020.946115528198,1024,46.90759196007355,40.95,
465067511,27.28,46.91,1022.1135474795958,1012,,,,,46.91,40.938552153428915,
471977377,,,,,27.49,40.57,1020.7833202580758,1024,46.71628378797952,40.57,
472201520,27.47,46.71,1021.9195089102701,1024,,,,,46.71,40.59013268484647,
479102682,,,,,27.43,41.21,1020.1410541003856,1016,47.34880523423543,41.21,
479331654,27.43,47.37,1021.3108732199922,1024,,,,,47.37,41.194905603955576,
486232271,,,,,27.53,40.74,1019.5659564841004,1017,46.770301540896604,40.74,
486465877,27.51,46.75,1020.7271426118501,1024,,,,,46.75,40.72394171952349,
493360490,,,,,27.75,40.25,1018.548928556811,1024,46.41170194257702,40.25,
493598979,27.72,46.4,1019.770071358332,1024,,,,,46.4,40.248660441692685,
500481912,,,,,27.84,40.21,1017.8500534100245,1024,46.0429963958786,40.21,
500732479,27.81,46.03,1019.0234271983122,1024,,,,,46.03,40.22441927023937,
507606577,,,,,27.7,40.62,1017.4021520420863,1024,46.299791818137855,40.62,
507866674,27.67,46.31,1018.4743041793321,1024,,,,,46.31,40.63750680274064,
514737894,,,,,27.57,41.1,1017.5185189592565,1024,46.75317951837147,41.1,
514998685,27.56,46.77,1018.708505121728,1024,,,,,46.77,41.08642180101123,
521844335,,,,,27.53,40.73,1017.6299459366917,1024,46.510898235095965,40.73,
522132274,27.5,46.5,1018.737116692348,1024,,,,,46.5,40.740878917575856,
528990591,,,,,27.49,41,1017.8281178658254,1024,47.05766648161077,41,
529265254,27.47,47.08,1018.9938974588501,1024,,,,,47.08,41.02196845822752,
536117077,,,,,27.46,41.57,1017.6162764506886,1024,47.214486160513566,41.57,
536397997,27.46,47.22,1018.7803783178199,1013,,,,,47.22,41.564870188501565,
543236169,,,,,27.42,41.44,1017.3892006447992,1024,47.057006883070244,41.44,
543530134,27.43,47.05,1018.620483143207,1024,,,,,47.05,41.447422824367436,
550364682,,,,,27.62,41.62,1018.7310226742013,1024,46.89668183872824,41.62,
550662542,27.66,46.89,1019.8833842140671,1012,,,,,46.89,41.580812220987156,
556597370,,,,,27.95,40.8,1018.7432032210903,1024,46.93150386098496,40.8,
557812272,27.93,46.94,1019.925679727868,1012,,,,,46.94,40.97064177015438,
563716975,,,,,27.89,41.8,1018.5137227822391,1024,47.5359729513696,41.8,
564945794,27.9,47.66,1019.8712016842873,1024,,,,,47.66,41.782761704022974,
570845400,,,,,27.96,41.7,1018.1512518904715,1024,47.295862856456694,41.7,
572074500,27.97,47.22,1019.2792189388936,1024,,,,,47.22,41.63789284031938,
577969796,,,,,28.11,41.34,1017.2848189041192,1009,47.310885241857946,41.34,
579209680,28.16,47.33,1018.5086186968122,1024,,,,,47.33,41.34347816671123,
585099322,,,,,28.33,41.36,1016.6046720188774,1024,47.02431954435652,41.36,
586338587,28.25,46.96,1017.8538635267901,1023,,,,,46.96,41.42085572791402,
592226716,,,,,28.14,41.71,1016.1376003096756,1024,47.96721042016844,41.71,
593470679,28.12,48.18,1017.4260833584269,1014,,,,,48.18,41.87760110693225,
599351994,,,,,28.05,42.67,1016.4689659027791,1024,48.36134830122091,42.67,
600605509,28.04,48.4,1017.7274867333331,1024,,,,,48.4,42.65769290055276,
606481704,,,,,28.01,42.6,1017.4399260989666,1021,48.72138012704782,42.6,
607736367,28.02,48.79,1018.8586239282181,1024,,,,,48.79,42.66693964617338,
613604119,,,,,27.98,42.98,1018.5582795071772,1024,48.971064947466274,42.98,
614865883,27.97,49.01,1019.8096646114547,1024,,,,,49.01,42.9676111675762,
620733401,,,,,27.97,42.91,1019.207785316194,1024,48.98532218936686,42.91,
621998831,27.98,48.98,1020.4286145887495,1024,,,,,48.98,42.961509558699674,
627857801,,,,,27.96,43.2,1019.0186607490025,1024,48.61847917475068,43.2,
629129670,27.97,48.54,1020.1214213505223,1024,,,,,48.54,43.25527175273745,
634991271,,,,,27.99,43.51,1019.209885280863,1024,49.07420032466695,43.51,
636261902,28.05,49.19,1020.435653652903,1024,,,,,49.19,43.329415859825666,
639424094,,,,,28.34,42.88,1019.4263649340155,1009,48.26197699159195,42.88,
640691587,28.38,47.89,1020.6073565169812,1024,,,,,47.89,42.88533261614334,
646554701,,,,,28.45,42.91,1019.2704778144607,1024,48.152536737650976,42.91,
647838002,28.43,48.21,1020.3853571593897,1024,,,,,48.21,42.97483700450544,
653680082,,,,,28.34,43.27,1018.7685796516145,1015,48.4231073269407,43.27,
654965588,28.4,48.47,1019.8646311280061,1024,,,,,48.47,43.158179198658516,
660807680,,,,,28.5,42.65,1017.6118023714719,1010,48.109650433565555,42.65,
662098996,28.51,48.03,1018.5883995924747,1024,,,,,48.03,42.53942495845554,
667931374,,,,,28.76,42.04,1016.3720385864376,1024,47.75188883651439,42.04,
669229269,28.73,47.69,1017.2386859523367,1024,,,,,47.69,42.11644729182394,
675061985,,,,,28.65,42.46,1015.2678542549469,1024,48.45061633129868,42.46,
676360888,28.64,48.62,1016.1634544844856,1024,,,,,48.62,42.614985214136034,
682185681,,,,,28.59,43.31,1014.741506444541,1024,48.48118397698453,43.31,
683494177,28.58,48.45,1015.9656914070662,1012,,,,,48.45,43.24026750249246,
689316194,,,,,28.55,42.93,1014.9112692690243,1024,48.90696805429353,42.93,
690628876,28.53,49.01,1016.2366516004647,1024,,,,,49.01,42.96501719412975,
696438683,,,,,28.46,43.12,1015.4528139169835,1024,49.21366407702053,43.12,
697760481,28.49,49.26,1016.6773482544861,1024,,,,,49.26,43.153379168193524,
703566591,,,,,28.47,43.3,1015.1718172539969,1024,49.09713802571325,43.3,
704890580,28.48,49.06,1016.4352651422821,1024,,,,,49.06,43.329977684100506,
707528833,28.1,49.67,1016.5244342982802,1024,,,,,49.67,43.38971285940123,
707983173,,,,,28.1,43.4,1015.2738465808742,1024,49.799891876791186,43.4,
711971080,27.59,50.94,1017.1123130377202,1024,,,,,50.94,46.16011516942655,
712418812,,,,,27.49,46.47,1015.690244569491,1024,51.10412539121268,46.47,
719118407,27.37,53.56,1016.129022211496,1024,,,,,53.56,47.832907967636174,
719546522,,,,,27.36,47.92,1015.1587829086176,1024,54.03002978212934,47.92,
720413977,,,,,26.96,49.47,1015.4438034503661,1024,54.98241333481262,49.47,
720848975,26.62,55.46,1016.7560681656121,1024,,,,,55.46,49.548522234831296,
721244948,,,,,26.54,49.62,1015.6602780942839,1024,54.58453972149565,49.62,
721703827,27.23,53.57,1016.7417581175187,1024,,,,,53.57,48.76764863829057,
722095570,,,,,27.37,48.04,1015.6075356988985,1024,53.57440833514884,48.04,
726147035,27.82,53.62,1016.7153104099732,1024,,,,,53.62,48.569447309525906,
726533877,,,,,27.75,48.62,1015.600921383113,1024,53.50854588364521,48.62,
730589740,28.17,52.34,1016.6607885462832,1024,,,,,52.34,45.7593928163329,
730971694,,,,,28.13,45.49,1015.4072181299447,1016,51.323210088526686,45.49,
732359037,28.46,47.63,1016.6959221824375,1024,,,,,47.63,42.11975710649981,
732717068,,,,,28.68,41.25,1015.4092896678035,1024,47.688679785523405,41.25,
739497718,28.6,48.8,1016.9405838869308,1024,,,,,48.8,43.19164860360179,
739841182,,,,,28.64,43.29,1015.5999705629657,1024,48.840936192719425,43.29,
746629412,28.77,49.65,1016.1087016470515,1024,,,,,49.65,44.24213656104359,
746970653,,,,,28.82,44.29,1014.9433515093009,1024,49.68973730003854,44.29,
753756973,28.82,50.48,1016.5547002091081,1024,,,,,50.48,44.35666364485117,
754096612,,,,,28.85,44.36,1015.287137548095,1024,50.489525303941775,44.36,
760888273,28.94,50.68,1015.8886914072693,1024,,,,,50.68,44.81777464605987,
761218014,,,,,28.94,44.84,1014.6445005883929,1024,50.702183615212256,44.84,
768023074,28.93,51.16,1015.6460008017207,1024,,,,,51.16,45.72782135569848,
768346369,,,,,28.94,45.77,1014.5784798010712,1024,50.90100719789742,45.77,
772780822,,,,,29.15,41.19,1015.3079315975543,1024,47.34855074709496,41.19,
773340738,29.06,46.9,1016.6052475540669,1024,,,,,46.9,41.20795889042311,
779016352,,,,,28.79,41.39,1016.344591998348,1006,46.39043395003715,41.39,
779578092,28.5,46.34,1017.997734309222,1024,,,,,46.34,41.23619712718225,
780769474,,,,,28.25,40.91,1017.3855739088436,1005,46.69403047713529,40.91,
781327994,28.19,46.86,1018.6683120045205,1024,,,,,46.86,41.1696547817333,
782511792,,,,,27.92,41.72,1017.6269092509374,1017,47.29793234028414,41.72,
785788196,27.79,48.51,1019.4617732150205,1024,,,,,48.51,42.61963287296064,
788739500,,,,,27.55,43.43,1018.8165491155421,1008,48.990608213168855,43.43,
791130665,27.48,49.38,1019.6973651191173,1024,,,,,49.38,44.6812756412696,
792877375,26.88,51.23,1019.688789398518,1024,,,,,51.23,45.59531364172629,
793153868,,,,,26.73,45.74,1018.5513170506794,1024,50.90453388329128,45.74,
793718409,27.32,50.24,1019.5990718034675,1024,,,,,50.24,45.08989526648704,
794004885,,,,,27.29,44.76,1018.5166222114303,1006,50.46738691216608,44.76,
794868370,,,,,26.86,46.19,1018.5797020772694,1024,51.152767844082625,46.19,
796364118,26.82,52.34,1019.9431724940915,1024,,,,,52.34,47.062295763026505,
796600243,,,,,26.51,47.2,1018.7874662080542,1024,52.473616155374444,47.2,
798131307,26.4,53.34,1020.042742494692,1024,,,,,53.34,48.2518364788658,
799880766,26.06,55.49,1019.8138194070242,1024,,,,,55.49,49.453709682389665,
800137376,,,,,26.13,49.63,1018.6176073593416,1024,55.591412722063865,49.63,
803695797,,,,,25.82,51.47,1019.0014331701898,1024,56.99770694231726,51.47,
804308884,25.7,57.24,1020.4291719119395,1011,,,,,57.24,52.05310407300699,
805420125,,,,,25.13,53.11,1019.5795101457776,1024,57.28584848563275,53.11,
806974981,25.29,57.35,1020.9091934298751,1024,,,,,57.35,51.665525010725176,
811674102,,,,,25.26,47.3,1020.5590562835413,1024,53.013274669985776,47.3,
812295282,25.33,52.44,1021.8668441713643,1012,,,,,52.44,47.35612060174388,
815216074,,,,,25.67,47.62,1020.5917050196499,1024,52.9918347223217,47.62,
815841508,25.78,53.11,1021.7804319995349,1024,,,,,53.11,46.82083241613837,
816693575,26.19,51.92,1021.788649112542,1012,,,,,51.92,45.73207752644861,
816937809,,,,,26.07,45.42,1020.6210414075244,1005,51.62662888655732,45.42,
820240062,26.14,47.66,1021.8236603719524,1024,,,,,47.66,40.89657656118271,
820478474,,,,,26.29,40.57,1020.5014677434668,1024,47.00255072673756,40.57,
821095873,26.45,45.3,1021.7607008032386,1024,,,,,45.3,39.46792457040164,
822865874,26.57,41.28,1021.9111831402089,1013,,,,,41.28,36.30842056656534,
823122688,,,,,26.42,35.85,1020.6382987647107,1024,41.20096029396858,35.85,
824885796,,,,,26.75,35.25,1020.545140207189,1024,40.658328124298514,35.25,
826407477,27.07,40.19,1021.7383022595719,1024,,,,,40.19,34.635024629574886,
826617860,,,,,27.1,34.55,1020.4167740204193,1008,40.332229104562536,34.55,
831076113,,,,,27.46,37.45,1020.0802087273627,1024,43.34622420922047,37.45,
831732539,27.39,43.79,1021.0951352375452,1024,,,,,43.79,37.74870689552247,
835515182,,,,,27.78,39.47,1019.3550011536057,1024,45.306131027895205,39.47,
836173517,27.77,45.57,1020.507518648936,1024,,,,,45.57,39.567924854752675,
839952269,,,,,28.16,40.13,1018.7792466257373,1024,46.13844312883039,40.13,
840627373,28.09,46.24,1019.9591074670932,1024,,,,,46.24,40.3023720890299,
847080391,,,,,28.24,41.95,1017.6303507865766,1006,47.644680316624644,41.95,
847747981,28.17,47.79,1018.8437707372227,1024,,,,,47.79,42.09326558435684,
854209896,,,,,28.29,43.48,1016.9266998229758,1024,49.167053296212295,43.48,
854880683,28.39,49.31,1018.3175956336053,1024,,,,,49.31,40.61474345728649,
856632877,28.5,38.99,1018.2043742282975,1024,,,,,38.99,33.1302732415498,
856831935,,,,,28.56,32.28,1017.0388194667119,1005,38.979928474212095,32.28,
859496470,,,,,28.17,32.13,1017.3695026130407,1024,38.84511383242289,32.13,
860190475,28.14,38.81,1018.7123448196662,1024,,,,,38.81,32.47758628918486,
866624478,,,,,28.1,35.7,1018.1286153605096,1015,42.966979515406,35.7,
867310167,28.03,43.41,1019.2507208283849,1024,,,,,43.41,35.77958553933615,
872673776,27.69,41.82,1019.5896654250568,1011,,,,,41.82,36.40212099645046,
872827817,,,,,27.52,36.42,1018.4234669497719,1024,42.16182512903493,36.42,
873507465,27.11,43.67,1019.7059930201128,1024,,,,,43.67,37.491132563675535,
